id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
216,9,1,9,9,0,0,0,0,1,0,255,3,255,3,11562.87,"Apple_Sherbet",R,0,137,0.116,0.734,2,211.227,-200,0,0,1,1,2,R,"Megu3568",174.7,86,0.404,3,59,11563.99,163,98,15,142,102,22.762,23.959,0.09,0.061,0.007,0.266,0,0,0,-0.039,-36.995,0.067,-17.106,-20.158,-51.028,-13.088,-64.58,21.725,-47.744,7.402,-60.904,40.248,-85.295,-3.257,-119.113,-41.859,-95.786,11568.38,-42.348,-91.307,11568.63,8,"하루（Haru）",-40.143,-88.397,0,0,0,0,0,0,0,1
217,9,1,9,9,0,0,1,0,1,0,255,3,255,4,11598.37,"Apple_Sherbet",R,13,97,8.013,-2.662,1,-167.554,332.802,1.397,-22.487,0,2,7,R,"Gonyong",179.9,95,0.2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,-34.925,0.312,-17.277,-22.322,-51.692,-13.034,-64.54,22.886,-46.968,7.882,-61.737,39.409,-84.33,-3.723,-113.273,-41.03,-97.164,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
218,9,1,9,9,1,0,1,0,1,0,255,3,255,5,11626.34,"Apple_Sherbet",R,13,116,-3.195,-1.24,4,-389.386,313.653,0,0,1,2,7,R,"Gonyong",179.9,95,0.2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,-37.181,-0.186,-16.985,-20.624,-48.505,-13.103,-64.488,22.879,-46.534,6.936,-61.696,39.441,-84.233,-2.543,-110.995,-42.412,-97.145,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
219,9,1,9,9,1,1,1,0,1,0,255,3,255,6,11644.37,"Apple_Sherbet",R,10,104,-0.037,-1.205,2,0,400,0,0,1,2,7,R,"Gonyong",179.9,95,0.2,3,47,11645.31,114,107,76,140,82,29.019,40.443,0.96,-0.11,-0.076,0.144,0,0,0,-0.406,-37.019,-0.114,-17.277,-20.489,-49.455,-13.09,-64.419,21.93,-48.805,2.761,-62.546,39.411,-84.161,-3.509,-112.806,-43.569,-99.221,11649.47,-43.76,-65.587,11655.98,8,"하루（Haru）",-71.447,-89.728,1,0,0,0,0,0,0,2
220,9,1,10,9,0,0,1,0,0,1,255,255,7,7,11694.18,"Apple_Sherbet",R,0,129,-1.39,0.486,2,-201.749,-200,0,0,1,3,1,L,"Pring__",180.3,94.883,0.396,3,59,11694.94,178,151,75,155,93,97.995,-75.845,-0.47,0.016,-0.155,0.241,0,0,0,-0.048,-36.939,-0.106,-17.038,-17.261,-49.674,-9.654,-64.88,19.99,-41.997,11.699,-65.423,42.073,-83.05,-2.908,-113.552,-43.949,-97.659,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
221,9,1,10,9,0,1,1,0,0,1,255,255,7,8,11717.41,"Apple_Sherbet",R,14,89,1.925,-0.789,1,315.897,312.348,0,0,0,3,1,L,"Pring__",180.3,94.883,0.396,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,-37.409,0.157,-16.91,-19.057,-47.076,-9.558,-65.66,19.51,-43.144,11.919,-65.434,41.637,-83.115,0.028,-110.567,-44.644,-94.968,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
222,9,1,10,9,1,1,1,0,0,1,255,255,7,9,11736.78,"Apple_Sherbet",R,0,140,-0.056,-1.27,2,0,0,0,0,1,3,1,L,"Pring__",180.3,94.883,0.396,3,83,11737.55,148,172,60,149,130,22.064,-26.079,0.52,0.033,-0.105,0.296,0,0,0,-0.109,-37.032,0.2,-17.258,-18.317,-50.043,-9.491,-65.539,19.223,-41.083,11.932,-65.524,41.649,-83.123,-3.133,-114.141,-44.858,-95.026,11742.5,52.739,-122.615,0,0,"",0,0,0,0,0,0,0,0,0,4
223,9,1,12,9,0,0,1,0,0,0,255,255,255,10,11786.05,"Apple_Sherbet",R,13,114,-1.467,-0.015,2,-390.434,312.348,0,0,1,4,8,L,"SOM_candy",179.9,102.048,0.554,3,59,11787.08,185,113,49,154,92,27.089,11.829,-0.49,0,0.036,0.289,0,0,0,0.101,-37.058,-0.029,-17.23,-16.636,-50.817,-9.427,-65.46,22.019,-45.845,11.847,-65.347,42.759,-81.845,1.616,-112.958,-41.05,-95.297,11792.12,-20.664,-94.282,11799.42,-1,"집으로_",-29.702,-126.493,1,0,0,0,0,0,0,2
224,9,1,13,9,0,0,1,0,0,0,255,255,255,11,11838.53,"Apple_Sherbet",R,14,114,1.546,-1.004,1,390.434,312.348,0,0,0,5,5,R,"Yaksok~",166.3,100.037,0.395,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,-37.356,0.134,-16.992,-21.923,-48.36,-12.951,-64.522,21.847,-47.075,11.445,-65.729,39.618,-83.778,0.684,-109.849,-41.698,-92.816,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
225,9,1,13,9,1,0,1,0,0,0,255,255,255,12,11855.77,"Apple_Sherbet",R,0,140,0.026,1.12,2,0,0,0,0,1,5,5,R,"Yaksok~",166.3,100.037,0.395,3,59,11856.53,149,78,0,132,75,24.849,3.112,-0.45,-0.017,-0.092,0.31,0,0,0,-0.09,-37.014,0.177,-17.325,-20.368,-48.431,-12.884,-64.531,21.805,-46.953,11.45,-65.811,39.581,-83.876,0.208,-109.248,-42.24,-93.278,0,0,0,11862.4,0,"Apple_Sherbet",-2.594,-75.162,0,0,0,0,0,0,0,1
226,9,1,13,9,0,0,2,0,0,0,255,255,255,13,11885.1,"Apple_Sherbet",R,13,94,-2.513,-1.363,4,-333.644,312.348,0,0,1,6,4,R,"인생최패망자",190,90,0.447,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,-37.444,-0.208,-16.878,-22.658,-51.858,-13.253,-64.784,22.855,-47.848,11.618,-65.776,39.273,-82.702,-4.097,-101.81,-39.348,-89.564,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
227,9,1,13,9,0,1,2,0,0,0,255,255,255,14,11906.13,"Apple_Sherbet",R,0,137,1.058,1.041,2,233.755,-200,0,0,1,6,4,R,"인생최패망자",190,90,0.447,3,59,11907.16,143,144,63,148,92,54.254,-0.413,-0.47,-0.044,-0.055,0.337,0,0,0,0.011,-37.032,0.16,-17.108,-22.214,-51.805,-13.2,-64.59,23.092,-47.865,11.736,-65.519,39.009,-82.84,-3.908,-101.863,-40.183,-89.539,11913.32,3.917,-75.997,11913.52,5,"장덕춘_",3.831,-74.866,0,0,0,0,0,0,0,1
228,9,0,13,9,0,0,0,0,0,0,255,255,255,12,11972.46,"ʚEveɞ",R,9,89,0.39,-0.014,0,310.228,-320.91,0,0,0,7,7,R,"TaeGeuk_",177.3,88.568,0.408,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064,-37.386,0.067,-16.715,-21.921,-49.537,-13.892,-64.493,17.404,-50.482,9.616,-65.523,35.7,-81.8,0.03,-105.254,-30.485,-87.429,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
229,9,0,13,9,0,1,0,0,0,0,255,255,255,13,12040.27,"ʚEveɞ",R,10,90,-0.321,0.15,2,-64.734,396.276,0,0,1,7,7,R,"TaeGeuk_",177.3,88.568,0.408,3,59,12041.32,129,120,45,143,127,-30,-28.064,0.39,-0.044,0.022,0.303,0,0,0,-0.161,-37.187,-0.489,-16.686,-21.88,-50.59,-12.579,-64.556,17.677,-51.77,7.859,-65.813,35.7,-81.8,-6.265,-109.474,-38.691,-88.748,12041.57,0.844,-22.529,12042.92,4,"인생최패망자",14.374,-47.55,0,0,0,0,0,0,0,2
230,9,0,13,9,0,0,1,0,0,0,255,255,255,14,12075.29,"ʚEveɞ",R,15,89,-1.941,-0.057,1,2.162,-400,0,0,0,8,3,R,"Oort__Cloud",160,89.754,0.299,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055,-37.514,0.072,-16.908,-20.345,-49.115,-13.717,-63.954,16.476,-51.075,6.996,-65.47,35.7,-81.8,-15.462,-111.646,-37.338,-78.847,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
231,9,0,13,9,1,0,1,0,0,0,255,255,255,15,12091.59,"ʚEveɞ",R,0,140,-0.321,0.212,2,16.34,-73.275,0,0,1,8,3,R,"Oort__Cloud",160,89.754,0.299,3,59,12092.73,97,58,10,109,99,7.512,37.906,0.43,-0.098,-0.087,0.246,0,0,0,-0.056,-37.126,0.137,-16.859,-20.293,-48.979,-14.005,-63.698,16.921,-50.867,8.424,-65.881,35.7,-81.8,-15.43,-111.662,-36.795,-79.378,12094.45,-25.815,-47.766,12101.92,8,"SOM_candy",-63.339,-87.981,1,0,0,0,0,0,0,2
