id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
57,3,0,1,1,0,1,1,0,0,0,255,255,255,28,3907.243,"Azuner",R,3,98,-0.522,0.708,0.212,1.569,-36.62,0,0,-373.007,23.189,14.178,0,0,1,8,0,R,"559：広告",190,107,0.335,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051,-38.124,"HalF_HearteD",0.152,-16.954,"하루（Haru）",-20.339,-44.88,"장덕춘_",-14.721,-63.736,"bdg06213",23.18,-53.315,"Pugeuk",10.029,-64.257,"Apple_Sherbet",37.445,-82.957,"Oort__Cloud",-2.591,-108.877,"卯月満開",-46.344,-93.354,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
58,3,0,1,1,0,2,1,0,0,0,255,255,255,29,3926.995,"Azuner",R,0,136,-1.756,1.716,-0.163,1.671,-36.617,4,0,0,0,0,0,0,1,8,0,R,"559：広告",190,107,0.335,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-38.064,"HalF_HearteD",0.108,-16.872,"하루（Haru）",-20.838,-47.579,"장덕춘_",-14.727,-63.728,"bdg06213",24.089,-53.326,"Pugeuk",9.49,-63.878,"Apple_Sherbet",37.379,-82.962,"Oort__Cloud",-2.667,-108.795,"卯月満開",-46.331,-93.322,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
59,3,0,1,1,0,0,2,0,0,0,255,255,255,30,3956.52,"Azuner",R,0,125,-1.126,0.803,-0.105,1.469,-36.291,0,0,0,0,0,0,0,0,0,3,L,"mochi_2929",174.6,94.434,0.477,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,-37.993,"HalF_HearteD",0.038,-16.913,"하루（Haru）",-20.172,-46.563,"장덕춘_",-14.569,-63.781,"bdg06213",23.513,-53.782,"Pugeuk",11.961,-63.354,"Apple_Sherbet",38.107,-87.435,"Oort__Cloud",1.638,-110.397,"卯月満開",-37.098,-90.437,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
60,3,0,1,1,0,1,2,0,0,0,255,255,255,31,3974.871,"Azuner",R,6,126,2.197,-0.751,0.046,1.216,-36.445,1,0,471.808,0,12.82,0.912,-17.56,0,0,3,L,"mochi_2929",174.6,94.434,0.477,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,-37.48,"HalF_HearteD",0.171,-17.077,"하루（Haru）",-20.469,-47.875,"장덕춘_",-14.597,-63.746,"bdg06213",22.953,-53.061,"Pugeuk",11.639,-63.655,"Apple_Sherbet",38.163,-87.327,"Oort__Cloud",1.648,-110.408,"卯月満開",-37.076,-90.421,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
61,3,0,1,1,1,1,2,0,0,0,255,255,255,32,3993.949,"Azuner",R,0,140,-2.238,-2.489,-0.208,0.934,-36.203,1,0,0,0,0,-0.426,-19.508,0,0,3,L,"mochi_2929",174.6,94.434,0.477,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038,-37.57,"HalF_HearteD",0.212,-16.935,"하루（Haru）",-20.822,-46.512,"장덕춘_",-14.723,-63.709,"bdg06213",23.014,-51.968,"Pugeuk",11.655,-63.654,"Apple_Sherbet",38.286,-87.597,"Oort__Cloud",1.66,-110.408,"卯月満開",-37.083,-90.431,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
62,3,0,1,1,2,1,2,0,0,0,255,255,255,33,4012.443,"Azuner",R,14,121,0.622,0.561,-0.002,1.54,-36.362,0,0,218.282,400,42.08,0.298,-17.795,1,0,3,L,"mochi_2929",174.6,94.434,0.477,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122,-37.826,"HalF_HearteD",0.105,-16.949,"하루（Haru）",-20.671,-46.432,"장덕춘_",-14.661,-63.76,"bdg06213",22.89,-51.641,"Pugeuk",12.197,-63.464,"Apple_Sherbet",38.78,-89.126,"Oort__Cloud",1.828,-110.41,"卯月満開",-37.081,-90.42,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
63,3,0,1,1,2,2,2,0,0,0,255,255,255,34,4033.53,"Azuner",R,0,120,-0.607,-2.599,-0.056,0.919,-36.431,1,0,0,0,10.483,-0.114,-19.965,0,0,3,L,"mochi_2929",174.6,94.434,0.477,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,-37.364,"HalF_HearteD",0.012,-16.917,"하루（Haru）",-19.912,-45.473,"장덕춘_",-14.702,-63.707,"bdg06213",23.469,-53.166,"Pugeuk",12.712,-63.723,"Apple_Sherbet",39.705,-88.201,"Oort__Cloud",1.727,-110.396,"卯月満開",-37.085,-90.413,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
64,3,0,1,1,3,2,2,0,0,0,255,255,255,35,4051.43,"Azuner",R,13,101,-2.189,-1.26,-0.062,1.306,-36.639,2,0,-323.652,354.611,19.418,0,0,1,0,3,L,"mochi_2929",174.6,94.434,0.477,3,49,4052.638,95,95,82,105,138,82,-44.93,48.617,-0.27,0.104,-0.184,0.215,0,0,0,-0.224,-36.922,"HalF_HearteD",-0.201,-17.216,"하루（Haru）",-20.538,-47.154,"장덕춘_",-14.562,-63.69,"bdg06213",23.274,-52.754,"Pugeuk",12.529,-63.938,"Apple_Sherbet",39.658,-88.377,"Oort__Cloud",-0.83,-110.311,"卯月満開",-37.047,-90.45,4052.769,-0.892,-20.353,0,0,"",0,0,0,0,0,0,0,0,0,3
65,3,0,1,1,3,2,2,0,0,0,255,255,255,36,4074.342,"Azuner",R,0,140,0.081,0.634,0.008,1.443,-36.291,0,0,0,0,0,0,0,1,0,3,L,"mochi_2929",174.6,94.434,0.477,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159,-37.872,"HalF_HearteD",0.134,-16.973,"하루（Haru）",-21.091,-47.178,"장덕춘_",-14.654,-63.218,"bdg06213",23.007,-51.68,"Pugeuk",10.831,-62.734,"Apple_Sherbet",38.287,-86.152,"Oort__Cloud",2.12,-115.863,"卯月満開",-38.141,-92.173,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
66,4,1,1,1,0,0,0,0,0,0,255,255,255,28,4139.155,"559：広告",R,27,140,-0.599,0.357,-0.082,1.851,-36.579,2,0,101.147,-116.607,4.552,0,0,1,2,2,L,"하루（Haru）",190,107,0.55,3,59,4140.157,168,152,64,202,152,96,33.505,0.322,-0.32,-0.012,0.029,0.135,0,0,0,-0.403,-37.051,"ゆっち一",-0.085,-16.731,"CAT tourniquet",-22.458,-48.827,"mochi_2929",-12.389,-62.999,"にゃんこ3K",24.433,-49.749,"檸檬の残骸",15.755,-62.784,"sano jpn",39.385,-80.999,"alcohol500",4.523,-100.954,"あくせる",-29.687,-86.22,0,0,0,4146.736,6,"Apple_Sherbet",10.058,-94.96,0,0,0,0,0,0,0,1
67,4,1,1,1,0,0,1,0,0,0,255,255,255,29,4166.691,"559：広告",R,28,140,0.144,0.363,0,1.865,-36.395,2,0,62.096,-63.105,3.515,0,0,1,3,4,R,"bdg06213",190,106.549,0.504,3,59,4167.742,196,135,15,195,155,97,93.625,-76.6,-0.42,-0.014,-0.086,0.106,0,0,0,-0.226,-37.044,"ゆっち一",-0.014,-16.658,"CAT tourniquet",-20.964,-48.235,"mochi_2929",-11.543,-62.397,"にゃんこ3K",22.619,-52.904,"檸檬の残骸",14.707,-62.088,"sano jpn",34.093,-86.82,"alcohol500",-2.059,-99.112,"あくせる",-35.3,-79.489,4174.719,-26.633,-20.787,0,0,"",0,0,0,0,0,0,0,0,0,3
68,4,1,1,1,0,1,1,0,0,0,255,255,255,30,4195.275,"559：広告",R,28,140,1.311,0.498,0.101,1.883,-36.463,2,0,88.909,-89.386,4.473,0,0,1,3,4,R,"bdg06213",190,106.549,0.504,3,44,4196.287,163,141,50,200,150,97,55.89,-6.406,-0.01,0.036,-0.101,0.12,0,0,0,-0.089,-37.127,"ゆっち一",0.007,-16.238,"CAT tourniquet",-22.334,-49.603,"mochi_2929",-12.554,-62.639,"にゃんこ3K",21.816,-52.642,"檸檬の残骸",14.248,-61.278,"sano jpn",31.673,-87.709,"alcohol500",-1.303,-100.017,"あくせる",-35.694,-79.198,4202.719,1.805,-77.558,4202.869,7,"alcohol500",1.789,-76.363,0,0,0,0,0,0,0,1
69,4,1,1,1,0,0,2,0,0,0,255,255,255,31,4247.002,"559：広告",R,0,138,-3.371,-1.983,-0.296,1.505,-36.394,4,0,-39.034,0,-0.148,-0.675,-17.09,1,4,5,R,"Pugeuk",169.8,107,0.552,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189,-37.863,"ゆっち一",-0.622,-17.107,"CAT tourniquet",-22.54,-48.834,"mochi_2929",-11.355,-61.201,"にゃんこ3K",22.649,-52.753,"檸檬の残骸",12.41,-62.656,"sano jpn",30.294,-87.064,"alcohol500",-1.108,-99.917,"あくせる",-38.031,-79.258,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
70,4,1,1,1,0,1,2,0,0,0,255,255,255,32,4263.518,"559：広告",R,3,126,1.988,-1.038,0.345,1.725,-36.629,2,0,-450.151,217.634,13.543,0,0,1,4,5,R,"Pugeuk",169.8,107,0.552,3,59,4264.618,248,167,47,239,155,105,-30,47.347,0.07,0.034,-0.083,0.522,0,0,0,0.046,-37.329,"ゆっち一",-0.016,-16.643,"CAT tourniquet",-22.247,-48.951,"mochi_2929",-11.914,-61.164,"にゃんこ3K",22.329,-52.6,"檸檬の残骸",13.151,-62.93,"sano jpn",30.056,-87.234,"alcohol500",-2.547,-98.51,"あくせる",-37.795,-79.177,4264.736,-0.601,-21.145,4278.286,8,"あくせる",-72.187,-78.714,0,0,0,0,0,0,0,2
71,4,1,1,1,0,2,2,0,0,0,255,255,255,33,4306.356,"559：広告",R,3,124,-2.219,-0.686,-0.06,1.736,-36.626,4,0,-383.971,85.677,-4.418,0,0,1,4,5,R,"Pugeuk",169.8,107,0.552,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.638,-37.216,"ゆっち一",-0.585,-16.577,"CAT tourniquet",-22.175,-48.005,"mochi_2929",-12.158,-61.12,"にゃんこ3K",22.806,-51.909,"檸檬の残骸",12.122,-63.361,"sano jpn",27.865,-87.444,"alcohol500",-4.812,-96.617,"あくせる",-38.379,-79.122,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
72,4,0,1,1,0,0,0,0,0,0,255,255,255,37,4391.094,"Azuner",R,14,115,-1.772,-0.237,-0.267,1.378,-36.396,2,0,406.777,290.744,59.924,0,0,1,1,6,R,"sano jpn",170.1,99.636,0.323,3,59,4392.177,163,132,49,158,150,125,-30,-33.641,0.78,-0.106,0.033,0.286,0,0,0,-0.207,-36.911,"HalF_HearteD",-0.149,-16.933,"하루（Haru）",-20.834,-49.247,"장덕춘_",-14.762,-64.036,"bdg06213",22.935,-55.819,"Pugeuk",9.334,-64.635,"Apple_Sherbet",40.091,-88.59,"Oort__Cloud",-0.841,-105.877,"卯月満開",-40.366,-88.609,4392.269,0.493,-20.519,4394.019,4,"bdg06213",21.244,-51.696,0,0,0,0,0,0,0,2
