id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
91,5,0,1,2,0,1,2,0,0,0,255,255,255,35,5001.811,"Roscosmos",L,27,125,-2.802,0.298,0.006,1.693,-36.714,2,0,-102.825,-114.118,-11.097,0,0,1,7,8,L,"M_lunatic",160,107,0.444,2,30,5002.769,160,82,18,80,140,78,95.505,83.96,-0.47,0.06,-0.083,0.14,0,0,0,-0.119,-37.213,"Dοpi",-0.066,-16.958,"siesta_aves",-21.162,-47.399,"_앰프_",-11.439,-63.339,"ByeolBam",21.504,-50.346,"즉석카레",11.337,-64.873,"muyang_",39.253,-82.233,"vovopo 보보포",4.656,-107.439,"-라후이-",-38.484,-90.526,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
92,5,0,1,2,0,2,2,0,0,0,255,255,255,36,5021.974,"Roscosmos",L,13,118,2.468,0.202,0.081,1.733,-36.781,2,0,390.434,312.348,-44.961,0,0,1,7,8,L,"M_lunatic",160,107,0.444,2,58,5023.067,172,104,34,161,144,111,-30,-22.746,0.18,0.072,-0.098,0.257,0,0,0,0.091,-37.36,"Dοpi",0.543,-17.039,"siesta_aves",-22.42,-47.579,"_앰프_",-13.251,-64.082,"ByeolBam",22.651,-50.208,"즉석카레",11.631,-65.051,"muyang_",43.588,-85.477,"vovopo 보보포",5.194,-106.946,"-라후이-",-38.924,-88.426,5023.297,0.959,-21.5,5026.847,6,"muyang_",28.372,-83.428,1,0,0,0,0,0,0,2
93,5,0,1,2,0,0,2,1,0,0,17,255,255,37,5057.363,"Roscosmos",L,26,135,1.036,1.192,0.083,1.583,-36.791,1,0,-187.281,-200,-39.256,0,0,0,8,7,R,"Multeinn",160,95.343,0.505,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,-37.691,"Dοpi",-0.041,-16.665,"siesta_aves",-19.817,-41.887,"_앰프_",-13.601,-63.511,"ByeolBam",22.888,-52.836,"즉석카레",5.697,-64.528,"muyang_",34.102,-92.134,"vovopo 보보포",-7.561,-107.876,"-라후이-",-37.802,-84.59,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
94,5,0,1,2,0,1,2,1,0,0,17,255,255,38,5255.482,"Roscosmos",L,0,85,0.609,0.383,0.057,1.64,-36.6,2,0,0,0,2.958,0,0,1,8,7,R,"Multeinn",160,95.343,0.505,3,34,5256.528,224,117,36,146,153,118,95.864,3.182,0.25,-0.035,-0.07,0.405,0,0,0,0.258,-37.276,"Dοpi",0.035,-17.025,"siesta_aves",-19.763,-40.513,"_앰프_",-13.365,-63.177,"ByeolBam",22.426,-52.31,"즉석카레",10.286,-65.157,"muyang_",32.713,-97.286,"vovopo 보보포",-8.223,-107.454,"-라후이-",-38.571,-84.685,5268.28,-11.499,2.983,0,0,"",0,0,0,0,0,0,0,0,0,3
95,5,0,1,2,0,2,2,1,0,0,17,255,255,39,5289.038,"Roscosmos",L,27,124,-0.951,2.646,-0.056,1.917,-36.825,4,0,-84.007,-102.361,-4.247,0,0,1,8,7,R,"Multeinn",160,95.343,0.505,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,-37.165,"Dοpi",-0.3,-16.675,"siesta_aves",-19.556,-41.999,"_앰프_",-14.585,-62.949,"ByeolBam",21.88,-51.112,"즉석카레",9.08,-64.624,"muyang_",36.999,-99.365,"vovopo 보보포",-7.083,-108.252,"-라후이-",-41.685,-88.671,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
96,6,1,1,2,0,0,0,0,0,0,255,255,255,3,5348.524,"_Chun",L,6,118,1.47,-0.115,0.289,1.467,-36.46,0,0,-446.055,0,-28.006,-1.315,-10.301,0,2,1,R,"Dοpi",190,90,0.3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077,-37.555,"Kr_Luna",-0.898,-16.62,"NABIMan",-23.653,-47.929,"오띵__",-12.783,-65.331,"なおｐ--",20.341,-46.359,"CVPileMaki",13.504,-64.819,"SFIDA",37.636,-88.88,"Multeinn",-1.861,-106.378,"M_lunatic",-38.379,-83.721,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
97,6,1,1,2,0,1,0,0,0,0,255,255,255,4,5372.502,"_Chun",L,6,116,-3.092,0.244,-0.096,1.537,-36.54,1,0,-490.475,0,-33.942,0,0,0,2,1,R,"Dοpi",190,90,0.3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,-37.669,"Kr_Luna",-0.081,-17.286,"NABIMan",-22.677,-48.359,"오띵__",-12.75,-65.296,"なおｐ--",20.456,-46.596,"CVPileMaki",13.529,-64.832,"SFIDA",38.826,-90.043,"Multeinn",-1.502,-108.486,"M_lunatic",-38.086,-83.384,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
98,6,1,1,2,1,1,0,0,0,0,255,255,255,5,5393.767,"_Chun",L,10,116,1.899,-0.368,0.177,1.573,-36.441,4,0,0,400,-3.413,0,0,1,2,1,R,"Dοpi",190,90,0.3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054,-37.684,"Kr_Luna",0.198,-17.236,"NABIMan",-21.682,-47.162,"오띵__",-12.78,-65.258,"なおｐ--",20.814,-46.79,"CVPileMaki",13.491,-64.876,"SFIDA",38.824,-90.067,"Multeinn",-1.834,-106.576,"M_lunatic",-38.511,-83.566,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
99,6,1,1,2,1,2,0,0,0,0,255,255,255,6,5415.371,"_Chun",L,26,127,1.263,1.2,0.104,1.662,-36.438,4,0,38.486,-200,-6.103,0,0,1,2,1,R,"Dοpi",190,90,0.3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,-37.618,"Kr_Luna",0.032,-17.201,"NABIMan",-21.325,-45.486,"오띵__",-12.76,-65.32,"なおｐ--",20.563,-46.663,"CVPileMaki",13.513,-64.838,"SFIDA",38.811,-90.037,"Multeinn",-2.834,-105.358,"M_lunatic",-38.626,-83.58,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
100,6,1,1,2,0,0,1,0,0,0,255,255,255,7,5449.673,"_Chun",L,28,140,1.471,-0.051,0.182,1.52,-36.472,1,0,-65.672,-73.958,-1.733,0,0,0,3,4,R,"ByeolBam",180.2,90.291,0.496,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,-37.656,"Kr_Luna",0.187,-17.23,"NABIMan",-22.045,-49.109,"오띵__",-12.856,-65.214,"なおｐ--",20.945,-46.829,"CVPileMaki",13.542,-64.823,"SFIDA",39.005,-90.184,"Multeinn",3.601,-107.67,"M_lunatic",-38.633,-82.752,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
