id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
11,1,0,0,0,0,1,0,0,0,0,255,255,255,1,2718.463,"Apple_Sherbet",R,0,140,1.237,-1.193,2,0,0,0,0,1,0,3,R,"오띵__",164.1,90,0.405,3,59,2719.367,152,87,41,143,83,25.804,-15.423,0,0.025,-0.129,0.223,0,0,0,0.012,-36.841,-0.178,-17.255,-21.086,-47.843,-13.09,-64.657,23.513,-48.211,13.024,-64.564,39.445,-90.118,0.864,-119.264,-41.634,-98.147,2723.286,24.056,-78.018,2724.153,6,"Azuner",26.636,-82.879,1,0,0,0,0,0,0,2
12,1,0,0,0,0,0,0,1,0,0,12,255,255,2,2751.53,"Apple_Sherbet",R,10,106,0.914,-1.503,1,139.098,400,0,0,0,1,1,L,"Kr_Luna",190,96.932,0.501,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,-36.999,0.673,-18.828,-16.756,-42.952,-7.724,-63.478,24.412,-48.999,13.534,-64.401,43.818,-88.532,4.723,-119.077,-39.873,-101.962,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,1,0,0,1,0,0,12,255,255,3,2772.139,"Apple_Sherbet",R,14,110,2.209,-1.703,1,317.537,386.225,0,0,0,1,1,L,"Kr_Luna",190,96.932,0.501,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,-37.227,-0.345,-17.475,-19.095,-41.301,-11.367,-64.896,23.939,-49.532,13.316,-63.338,44.383,-87.428,5.288,-119.659,-41.749,-100.27,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,2,0,0,1,0,0,12,255,255,4,2790.251,"Apple_Sherbet",R,0,140,-1.105,0.834,2,-41.493,-200,0,0,1,1,1,L,"Kr_Luna",190,96.932,0.501,2,59,2791.063,200,104,28,148,93,24.799,7.234,-0.45,-0.004,-0.028,0.254,0,0,0,-0.331,-36.943,-0.125,-17.206,-17.522,-40.63,-11.861,-64.469,24.652,-49.522,13.874,-63.986,44.365,-87.477,5.235,-119.712,-40.659,-99.247,2795.57,-5.484,-96.014,2796.437,7,"Pugeuk",-5.681,-101.19,1,0,0,0,0,0,0,2
15,1,0,0,0,0,0,0,1,1,0,10,12,255,5,2831.966,"Apple_Sherbet",R,6,97,1.991,-0.334,4,342.272,43.775,0,0,1,2,0,L,"_Chun",190,95.123,0.455,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,-37.32,0.026,-17.675,-17.399,-43.182,-4.527,-63.145,22.649,-44.874,13.166,-63.096,44.161,-86.824,6.823,-117.187,-39.186,-100.72,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,1,0,1,1,0,10,12,255,6,2848.851,"Apple_Sherbet",R,14,107,1.95,-1.533,4,345.294,352.126,0,0,1,2,0,L,"_Chun",190,95.123,0.455,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283,-37.266,0.125,-18.472,-17.81,-42.032,-2.322,-62.526,22.464,-45.128,14.074,-61.743,44.244,-86.641,6.286,-116.682,-39.189,-100.696,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,2,0,1,1,0,10,12,255,7,2864.826,"Apple_Sherbet",R,10,111,-0.351,-1.445,2,0.105,400,0,0,1,2,0,L,"_Chun",190,95.123,0.455,3,59,2865.863,145,111,58,146,86,107.986,71.198,-0.14,0.197,-0.228,0.293,0,0,0,-0.205,-36.78,-0.024,-17.275,-17.439,-41.602,-0.034,-59.735,23.564,-46.841,14.854,-63.406,44.376,-86.665,6.02,-114.17,-38.532,-101.082,2871.02,56.139,6.713,0,0,"",0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,2,0,1,1,0,10,12,255,8,2886.327,"Apple_Sherbet",R,14,105,2.846,-1.638,4,315.041,375.595,0.714,-18.054,1,2,0,L,"_Chun",190,95.123,0.455,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,-37.378,0.2,-18.292,-16.841,-42.701,-4.198,-62.963,21.501,-43.786,14.634,-63.288,45.036,-86.261,5.991,-117.591,-36.32,-102.102,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,1,1,1,0,10,12,255,9,2915.944,"Apple_Sherbet",R,10,128,0.35,-1.456,2,0,400,0,0,1,3,4,R,"なおｐ--",190,89.709,0.397,3,59,2917.032,137,100,31,142,117,7.108,25.764,0.82,-0.062,-0.138,0.361,0,0,0,-0.144,-36.72,0.13,-17.23,-18.799,-47.048,-13.584,-64.269,23.313,-48.766,9.03,-62.667,40.595,-90.651,-3.057,-117.292,-44.277,-102.282,2919.603,-34.056,-78.54,2920.753,8,"卯月満開",-41.925,-91.142,1,0,0,0,0,0,0,2
20,1,0,0,1,0,0,1,1,1,0,13,10,255,10,2961.708,"Apple_Sherbet",R,0,140,-0.584,0.417,2,111.887,-192.582,0,0,1,4,8,L,"NABIMan",190,99.424,0.547,3,41,2962.479,193,131,43,155,97,-8.983,-34.471,-0.47,0.021,-0.155,0.511,0,0,0,-0.089,-37.026,-0.169,-17.141,-17.867,-46.697,-1.186,-60.827,23.302,-48.148,13.01,-64.536,43.427,-86.367,7.526,-111.319,-34.385,-98.575,2962.836,4.381,-25.57,2964.386,4,"bdg06213",19.554,-46.649,1,0,0,0,0,0,0,2
